รหัสโรงเรียน,ชื่อโรงเรียน,น.ร.(คน),ภาษา,คำนวณ,เหตุผล,รวมเฉลี่ย
56010051,อนุบาลพะเยา,301,57.73,58.48,58.56,99.99
