รหัสโรงเรียน,โรงเรียน,จน.นร.,ไทย,สังคม,อังกฤษ,คณิตศาสตร์,วิทยาศาสตร์,เฉลี่ย
56010001,บ้านจำป่าหวาย,31,46.58,46.39,26.21,33.06,36.73,99.99
